1.7639,-54.936,7.9591
0.95413,-56.087,6.7413
1.3255,-54.252,6.154
3.5347,-49.456,10.882
1.7986,-53.188,6.915
2.6499,-52.026,7.9246
3.3336,-50.782,9.4139
3.1828,-48.454,11.813
0.039359,-54.334,3.1653
-0.9034,-55.556,2.564
0.65056,-53.378,3.7208
1.601,-51.318,4.9012
2.4587,-49.773,6.4115
1.0041,-52.453,4.2962
2.4625,-47.213,8.985
2.6835,-48.313,7.8869
1.9523,-46.348,9.8043
-11.336,-35.294,-12.161
-11.236,-35.466,-11.048
-11.567,-35.524,-9.5248
-11.504,-35.576,-10.062
-11.006,-35.868,-8.3426
-9.9244,-36.669,-8.0948
-5.6197,-41.678,-12.651
-8.2917,-40.31,-16.156
-7.5146,-41.13,-15.332
-7.074,-41.735,-14.961
-6.1022,-42.006,-14.214
-8.909,-37.467,-8.1702
-6.5025,-39.162,-8.7223
-8.04,-38.297,-8.4248
-5.7916,-39.867,-9.4102
-4.6779,-39.343,-8.0963
-4.5226,-38.361,-7.1957
-5.2469,-40.879,-11.121
-9.7518,-34.705,-11.659
-9.8748,-35.754,-7.5118
-9.3231,-36.387,-7.3468
-8.705,-35.938,-6.7401
-9.2047,-35.399,-6.8017
-6.7208,-36.172,-5.8365
-7.718,-37.218,-7.0668
-5.7554,-37.152,-6.4028
-6.9282,-38.067,-7.4645
-10.408,-35.045,-8.6137
-9.521,-34.364,-8.0925
-8.3171,-33.285,-8.6053
-10.219,-34.845,-9.504
-8.1638,-33.272,-9.3927
-9.8161,-34.716,-10.733
-10.402,-35.232,-8.1259
-8.5273,-37.264,-7.5436
-7.4542,-38.072,-7.9183
-9.4193,-34.832,-7.2302
-10.248,-35.402,-7.7992
-5.4462,-39.226,-8.3724
-7.0705,-34.916,-5.521
-7.6382,-34.098,-6.0329
-8.0296,-33.154,-7.6963
-8.5999,-34.062,-7.0138
-5.4112,-40.075,-9.7255
-5.0327,-40.403,-10.241
-4.524,-40.378,-10.025
-4.2054,-40.915,-11.008
-5.3096,-41.725,-13.322
-4.9538,-41.693,-13.246
-4.1046,-41.316,-11.899
-3.3394,-41.083,-11.827
-3.8622,-41.196,-12.727
-7.4121,-39.694,-15.955
-6.0575,-39.726,-15.005
-6.6674,-40.628,-15.014
-4.9991,-40.113,-14.269
-6.1841,-41.079,-14.614
-4.8442,-40.966,-13.807
-5.651,-41.875,-13.92
-4.0645,-41.074,-13.146
-2.3879,-40.923,-11.43
-2.4814,-40.519,-10.239
-3.1091,-39.774,-8.7241
-7.889,-38.055,-8.1957
-6.118,-39.112,-8.5661
-3.4069,-40.789,-10.595
-3.9616,-40.164,-9.1542
-5.2659,-38.929,-7.7226
-7.2614,-36.763,-6.5757
-8.2165,-35.674,-6.2323
-8.4953,-34.822,-6.4678
-11.396,-35.588,-8.8495
-5.5469,-40.497,-10.125
-5.8018,-41.978,-13.51
-11.61,-37.436,-6.2437
-10.928,-38.769,-2.9497
-9.7482,-38.628,-3.18
-10.33,-38.036,-5.0931
-8.6682,-39.042,-3.2394
-9.4823,-38.422,-5.2131
-7.0844,-40.262,-5.2525
-5.2984,-41.767,-6.7221
-4.8153,-42.89,-8.6057
-4.3018,-43.875,-8.6085
-4.6167,-45.947,-9.0585
-4.1622,-46.598,-8.0719
-3.818,-45.419,-8.0887
-3.2247,-44.778,-6.7586
-2.892,-44.217,-4.9331
-4.2323,-42.413,-4.083
-5.5392,-41.37,-4.0585
-7.2384,-40.059,-4.1862
-6.3639,-40.575,-2.5188
-8.1305,-39.396,-1.9839
-9.3416,-39.043,-1.8665
-10.779,-39.183,-2.0341
-10.321,-40.68,0.75826
-7.6562,-39.763,-0.67436
-3.242,-42.823,0.61989
-2.0361,-45.909,-4.4907
-2.9817,-47.679,-5.5715
-1.4517,-47.743,-3.0755
-1.1616,-49.141,-1.9112
-1.2568,-46.769,-2.7647
-0.55258,-47.778,-1.0382
-1.2182,-45.74,-1.9646
-0.3928,-46.745,-0.22105
-2.2093,-43.802,-0.5812
-0.69823,-44.559,1.6343
-1.8373,-43.254,2.8733
-4.5395,-41.823,1.3792
-3.2762,-42.402,3.5163
-6.6203,-40.944,2.2961
-6.0401,-41.807,4.1759
-2.0457,-54.262,-0.17909
-0.98286,-52.933,0.37341
-0.53471,-52.169,0.69318
-0.18812,-51.32,1.0819
0.58527,-49.72,1.74
0.29216,-50.52,1.3951
1.1826,-45.736,5.1071
0.16026,-44.249,6.4695
-1.3196,-43.537,7.098
-2.7742,-43.12,7.4248
0.96236,-48.484,2.7614
-3.8836,-55.643,-0.79262
-5.7768,-56.423,-0.91409
-15.113,-46.605,-6.7941
-15.422,-45.88,-5.7728
-15.542,-45.166,-7.5344
-15.31,-45.01,-9.1825
-15.012,-46.167,-8.0564
-14.484,-46.751,-8.4987
-14.344,-48.454,-5.9646
-14.105,-44.997,-12.53
-13.987,-45.892,-11.199
-14.943,-44.863,-11.411
-15.064,-44.162,-12.439
-15.569,-43.847,-11.085
-15.674,-43.115,-12.079
-15.764,-42.324,-11.235
-15.616,-41.271,-10.965
-15.292,-39.64,-11.599
-14.71,-45.643,-10.291
-13.725,-47.742,-8.3168
-15.664,-43.223,-9.5401
-3.2191,-46.065,-6.9016
-5.9786,-44.982,-11.164
-5.2357,-44.777,-10.425
-3.4067,-48.394,-5.7103
-5.3075,-48.149,-8.6157
-6.9885,-47.306,-10.486
-6.4682,-47.647,-9.9679
-5.8483,-49.151,-8.4074
-6.7528,-49.191,-8.9049
-5.4484,-50.528,-6.9578
-7.1391,-51.113,-7.1374
-5.3042,-46.31,-9.6448
-5.9365,-47.275,-9.8018
-6.5009,-46.409,-10.715
-6.2145,-45.677,-10.876
-4.4016,-49.856,-6.4396
-13.521,-48.555,-7.546
-14.025,-48.243,-7.1093
-12.91,-47.977,-8.9216
-12.33,-50.581,-6.2287
-13.269,-49.895,-5.996
-12.74,-49.052,-7.7474
-15.613,-41.886,-9.6021
-15.182,-39.636,-10.556
-14.771,-38.847,-10.042
-14.544,-37.988,-10.917
-15.259,-41.009,-8.5923
-15.669,-44.351,-7.5056
-15.499,-40.045,-13.417
-15.178,-39.076,-12.786
-15.429,-44.322,-5.3706
-15.055,-45.788,-2.8949
-15.124,-43.375,-4.7994
-13.758,-39.444,-6.0735
-14.658,-39.97,-7.9075
-15.159,-41.562,-7.1554
-13.828,-38.475,-7.5925
-14.106,-40.609,-5.1273
-13.614,-40.75,-3.5689
-12.98,-39.286,-4.5221
-12.887,-40.033,-3.1865
-12.615,-41.253,-1.2192
-13.772,-49.526,-5.5321
-11.547,-49.19,-8.4604
-11.393,-48.643,-9.1163
-14.14,-41.631,-3.5781
-14.664,-42.394,-4.1218
-14.606,-43.606,-2.7762
-12.154,-39.691,-2.6576
-15.003,-47.824,-3.2374
-14.581,-49.052,-3.9318
-11.076,-50.668,-7.0355
-9.645,-49.266,-8.9506
-9.2795,-50.616,-7.5839
-8.5425,-40.24,0.87741
-7.1353,-40.268,0.72435
-1.9613,-45.118,-3.2913
-7.8337,-49.758,-8.5994
-7.3053,-44.815,-12.31
-7.736,-45.099,-12.213
-6.7189,-44.785,-11.962
-7.4017,-42.924,-14.173
-12.732,-44.935,-13.366
-12.669,-46.2,-11.689
-14.084,-44.336,-13.467
-11.133,-45.988,-12.07
-11.323,-45.188,-13.109
-9.5915,-45.781,-12.086
