-95.988,-167.15,103.16
-61.605,-109.15,60.494
-81.005,-142.41,116.29
-80.275,-139.92,117.98
-77.733,-135.16,120.13
-83.539,-145.12,114.18
-84.726,-148.09,112.83
-86.656,-151.57,111.53
-88.927,-154.61,108.99
-75.068,-130.69,121.58
-71.354,-125.55,122.6
-68.387,-119.04,122.68
-65.951,-114.98,121.57
-90.902,-159.07,106.93
-62.396,-109.82,56.626
-63.721,-111.93,122.17
-51.663,-91.848,104.73
-62.023,-108.39,59.56
-61.67,-107.44,120.85
-61.932,-107.9,61.698
-72.119,-127.87,56.914
-53.61,-93.012,109.05
-68.778,-121.86,56.987
-49.858,-89.803,92.15
-68.898,-123.31,55.9
-60.447,-106.05,61.942
-51.093,-89.843,97.388
-73.021,-127.49,58.098
-73.295,-128.85,57.866
-52.239,-91.096,103.94
-58.549,-100.69,120.8
-63.776,-111.4,54.602
-65.531,-115.47,53.688
-62.854,-109.75,57.166
-68.473,-120.47,56.325
-69.753,-121.99,57.045
-51.564,-89.6,83.868
-51.321,-89.738,80.881
-52.055,-91.478,75.666
-51.278,-88.816,70.905
-58.298,-103.59,61.591
-51.463,-89.499,86.997
-51.38,-91.637,67.218
-50.996,-89.57,92.795
-55.866,-96.92,63.531
-51.918,-90.279,98.6
-81.021,-134.46,119.39
-77.904,-129.81,121.8
-74.717,-123.3,122.6
-71.799,-117.86,122.44
-83.808,-137.46,117.18
-69.901,-114.49,121.85
-67.502,-113.13,121.79
-65.974,-110.56,122.24
-84.533,-140.11,115.59
-62.416,-105.24,121.85
-87.165,-142.92,113.44
-87.713,-145.98,112.78
-60.271,-103.82,120.92
-90.534,-149.27,110.86
-91.846,-153.38,108.53
-97.376,-164.48,104.29
-53.59,-93.904,109.28
-54.903,-92.541,109.6
-53.19,-90.659,104.73
-51.359,-89.198,91.927
-51.515,-88.497,84.827
-52.169,-89.569,82.553
-51.846,-89.107,80.057
-51.648,-88.772,78.538
-51.184,-88.365,75.264
-50.493,-88.927,72.004
-52.322,-89.946,66.8
-56.257,-97.015,62.524
-57.784,-99.781,62.292
-62.147,-108.2,59.818
-62.769,-108.45,61.94
-58.498,-101.25,61.731
-60.867,-105.45,61.814
-63.216,-107.28,60.768
-63.284,-109.64,57.242
-75.399,-126.91,58.85
-76.435,-128.52,56.935
-69.589,-120.42,56.597
-69.815,-120.6,57.049
-70.864,-122.18,56.154
-69.329,-118.24,56.075
-64.197,-110.63,55.323
-66.689,-113.79,53.749
-53.72,-90.313,104.28
-63.394,-105.73,60.212
-63.586,-108.66,59.766
-52.776,-88.431,97.837
-51.989,-87.516,91.854
-51.563,-87.861,87.43
-63.578,-105.23,57.552
-51.945,-87.626,84.815
-52.37,-87.743,82.428
-51.41,-86.617,81.535
-50.858,-85.238,77.207
-52.247,-85.783,80.133
-63.119,-105.36,61.209
-50.938,-85.948,78.784
-53.285,-87.329,97.284
-71.974,-121.41,57.341
-70.76,-119.59,59.38
-61.402,-102.92,120.72
-63.921,-106.88,55.119
-70.854,-117.84,56.568
-68.491,-113.31,53.691
-63.575,-102.42,57.969
-57.961,-92.889,110.33
-64.18,-104.12,121.48
-73.942,-126.69,57.473
-72.009,-127.4,57.904
-77.587,-127.11,57.96
-64.166,-104.03,61.351
-63.936,-105.81,60.175
-61.161,-100.39,120.34
-70.972,-119.27,59.43
-72.485,-122.34,57.147
-72.477,-121.34,58.264
-72.288,-123.15,57.185
-70.951,-120.06,59.132
-55.626,-88.877,104.27
-62.249,-101.49,120.78
-72.089,-117.32,56.981
-71.944,-119.92,60.657
-68.889,-107.82,121.31
-54.533,-86.899,98.277
-74.083,-125.34,57.783
-75.326,-125.52,59.092
-63.98,-102.95,58.957
-61.83,-98.701,119.76
-73.324,-122.91,61.369
-74.274,-125.08,58.833
-73.928,-125.38,58.714
-71.984,-121.52,59.54
-73.407,-124.68,56.171
-80.557,-123.59,59.434
-100.82,-162.59,103.41
-99.051,-158.57,104.44
-71.747,-119.5,61.962
-71.778,-118.04,59.691
-74.852,-124.12,59.642
-64.823,-104.32,56.493
-73.147,-120.7,61.715
-71.601,-118.61,62.726
-79.264,-123.2,60.359
-71.218,-110.29,121.45
-72.604,-117.7,60.514
-70.789,-115.61,55.733
-70.371,-116,53.997
-96.57,-154.9,106.39
-71.602,-117.17,61.92
-78.293,-120.78,60.855
-60.705,-93.72,113.02
-73.709,-113.12,121.09
-65.643,-103.6,60.218
-65.59,-102.42,120.72
-62.665,-100.02,119.35
-95.702,-150.54,108.25
-67.743,-108.68,54.743
-75.487,-115.83,121.91
-77.52,-119.97,61.83
-93.043,-147.54,109.4
-61.532,-98.083,118.39
-76.855,-117.91,62.035
-79.103,-121.63,121.76
-76.027,-117.38,62.533
-82.836,-127.11,120.57
-75.287,-116.26,63.044
-84.474,-132.66,118.75
-86.672,-135.55,115.62
-91.941,-144.03,110.64
-71.548,-115.14,60.324
-71.71,-116.03,62.157
-71.762,-116.25,63.078
-90.176,-141.89,112.37
-88.541,-138.57,113.86
-64.503,-99.792,119.45
-73.256,-115.17,62.515
-65.305,-103.11,58.112
-71.074,-114.59,57.706
-69.26,-103.34,120.06
-59.194,-91.889,110.53
-58.424,-87.95,105.07
-65.696,-106.01,60.075
-63.991,-98.109,117.51
-62.666,-95.578,116.11
-70.158,-110.69,59.781
-71.195,-114.18,61.896
-71.039,-114.42,61.681
-72.319,-110.76,61.2
-68.041,-107.93,56.933
-57.2,-85.321,99.174
-67.078,-107.57,59.496
-68.099,-100.08,119.17
-68.627,-110.44,60.935
-68.461,-110.46,61.403
-69.601,-107.62,60.366
-66.526,-101.11,59.351
-71.665,-104.52,120.91
-66.356,-97.766,118.64
-104.6,-159.87,101.14
-64.027,-96.798,115.68
-102,-155.9,103.33
-74.392,-106.09,120.67
-62.367,-90.811,110.14
-64.364,-93.823,113.7
-64.213,-91.151,109.47
-60.449,-87.119,104.3
-100.13,-151.98,104.32
-66.16,-93.936,113.26
-75.99,-107.07,120.49
-71.365,-100.34,118.97
-68.493,-98.165,117.61
-67.18,-95.938,115.51
-97.916,-148.31,106.35
-78.368,-109.48,120.72
-59.468,-84.685,100.42
-76.086,-110.42,60.44
-96.151,-145.67,107.24
-80.07,-112.98,121.26
-77.483,-112.9,60.489
-78.657,-116.14,61.281
-94.993,-142.64,108.59
-83.912,-119.06,120.28
-79.913,-117.24,60.958
-93.43,-139.35,109.52
-81.044,-119.96,60.907
-83.419,-120.79,59.861
-83.94,-122.26,58.697
-87.983,-125.91,119.21
-93.421,-137.41,110.92
-80.566,-125.62,57.485
-84.337,-122.88,57.223
-92.255,-133.77,113.19
-91.043,-130.35,115.89
-68.459,-93.362,113.23
-69.915,-96.116,116.06
-64.844,-85.198,104.7
-61.935,-86.65,105.44
-75.029,-100.6,119.62
-73.265,-97.99,116.87
-66.671,-89.851,110.18
-107.12,-157.92,99.305
-61.91,-83.91,101.89
-106.05,-154.1,100.25
-70.433,-92.41,113.11
-69.105,-88.368,109.71
-104.2,-149.49,100.71
-78.482,-107.39,59.525
-78.014,-102.68,119.49
-80.021,-110.28,59.072
-73.458,-94.629,114.6
-83.62,-115.15,58.413
-100.56,-146.03,103.08
-85.385,-118.45,57.822
-98.139,-142.6,105.98
-64.042,-83.865,101.89
-87.509,-120.56,57.865
-97.104,-139.16,107.21
-88.283,-121.82,57.828
-66.027,-85.397,104.31
-79.875,-104.85,119.44
-87.793,-121.62,57.43
-96.533,-135.17,107.81
-76.382,-97.69,117.09
